object_key,course_id,course_title,type,path,name,aliases,keywords,priority,enabled,notes,source_status
course-2:e4f0d6fcbe88d760,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-reboot.rtl.css.map,bootstrap-reboot.rtl.css.map,,,0,TRUE,,active
course-2:5ee0bea189b164f2,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-reboot.rtl.min.css,bootstrap-reboot.rtl.min.css,,,0,TRUE,,active
course-2:8ec7505f0c75b707,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-reboot.rtl.min.css.map,bootstrap-reboot.rtl.min.css.map,,,0,TRUE,,active
course-2:a244edccf0b97323,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-utilities.css,bootstrap-utilities.css,,,0,TRUE,,active
course-2:c86830fee238539f,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-utilities.css.map,bootstrap-utilities.css.map,,,0,TRUE,,active
course-2:3ad1ddcdbd18b30b,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-utilities.min.css,bootstrap-utilities.min.css,,,0,TRUE,,active
course-2:89296d8403733892,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-utilities.min.css.map,bootstrap-utilities.min.css.map,,,0,TRUE,,active
course-2:3a9b13c6369069e9,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-utilities.rtl.css,bootstrap-utilities.rtl.css,,,0,TRUE,,active
course-2:b4d2642e058563d4,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-utilities.rtl.css.map,bootstrap-utilities.rtl.css.map,,,0,TRUE,,active
course-2:b8734652d51816bd,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-utilities.rtl.min.css,bootstrap-utilities.rtl.min.css,,,0,TRUE,,active
course-2:c92a796177c730c8,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap-utilities.rtl.min.css.map,bootstrap-utilities.rtl.min.css.map,,,0,TRUE,,active
course-2:ad2de607b39cda5a,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap.css,bootstrap.css,,,0,TRUE,,active
course-2:98edf10dbcb5e8ca,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap.css.map,bootstrap.css.map,,,0,TRUE,,active
course-2:c144b5d7f8178fff,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap.min.css,bootstrap.min.css,,,0,TRUE,,active
course-2:6af5e2837e429e12,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap.min.css.map,bootstrap.min.css.map,,,0,TRUE,,active
course-2:509a3ab3da2b2f6d,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap.rtl.css,bootstrap.rtl.css,,,0,TRUE,,active
course-2:d1da11d75fb2f6ce,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap.rtl.css.map,bootstrap.rtl.css.map,,,0,TRUE,,active
course-2:894792539c5b9c0f,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap.rtl.min.css,bootstrap.rtl.min.css,,,0,TRUE,,active
course-2:ed7daaf6e5e27ffe,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/css/bootstrap.rtl.min.css.map,bootstrap.rtl.min.css.map,,,0,TRUE,,active
course-2:463218f413035d04,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.bundle.js,bootstrap.bundle.js,,,0,TRUE,,active
course-2:43b1b207cc0dda3a,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.bundle.js.map,bootstrap.bundle.js.map,,,0,TRUE,,active
course-2:0e64ddce277e5bb6,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.bundle.min.js,bootstrap.bundle.min.js,,,0,TRUE,,active
course-2:d23286230bbf6872,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.bundle.min.js.map,bootstrap.bundle.min.js.map,,,0,TRUE,,active
course-2:cdf82b57dd104682,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.esm.js,bootstrap.esm.js,,,0,TRUE,,active
course-2:66c3f893d3ada31b,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.esm.js.map,bootstrap.esm.js.map,,,0,TRUE,,active
course-2:e00e0d41a98146cf,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.esm.min.js,bootstrap.esm.min.js,,,0,TRUE,,active
course-2:2e0dee51160312e9,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.esm.min.js.map,bootstrap.esm.min.js.map,,,0,TRUE,,active
course-2:b3b6ff0c47ef17d2,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.js,bootstrap.js,,,0,TRUE,,active
course-2:d835077668ef2e8c,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.js.map,bootstrap.js.map,,,0,TRUE,,active
course-2:210e0351aa145b95,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.min.js,bootstrap.min.js,,,0,TRUE,,active
course-2:29d7a1131df92033,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/dist/js/bootstrap.min.js.map,bootstrap.min.js.map,,,0,TRUE,,active
course-2:e1699d0c3dcf0700,course-2,Курс 2,folder,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/dom,dom,,,0,TRUE,,active
course-2:eb872b7837082392,course-2,Курс 2,folder,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/util,util,,,0,TRUE,,active
course-2:377088a617c96ef7,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/alert.js,alert.js,,,0,TRUE,,active
course-2:9fb7d4732ead10de,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/alert.js.map,alert.js.map,,,0,TRUE,,active
course-2:ae1841ff91e925b8,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/base-component.js,base-component.js,,,0,TRUE,,active
course-2:83148628d938e480,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/base-component.js.map,base-component.js.map,,,0,TRUE,,active
course-2:1ea390e31c8a9080,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/button.js,button.js,,,0,TRUE,,active
course-2:4befcc3b7e37f16f,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/button.js.map,button.js.map,,,0,TRUE,,active
course-2:b5f128d91a735062,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/carousel.js,carousel.js,,,0,TRUE,,active
course-2:cb6b5668d9b96efd,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/carousel.js.map,carousel.js.map,,,0,TRUE,,active
course-2:37605959f0a00ed3,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/collapse.js,collapse.js,,,0,TRUE,,active
course-2:33c57caab6718635,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/collapse.js.map,collapse.js.map,,,0,TRUE,,active
course-2:a808aec4b6a8e3c4,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/dropdown.js,dropdown.js,,,0,TRUE,,active
course-2:2cfce671b1b4acf5,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/dropdown.js.map,dropdown.js.map,,,0,TRUE,,active
course-2:60ebcd6ab2483d56,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/modal.js,modal.js,,,0,TRUE,,active
course-2:96892638e837bcaa,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/modal.js.map,modal.js.map,,,0,TRUE,,active
course-2:5994a1a2db086daf,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/offcanvas.js,offcanvas.js,,,0,TRUE,,active
course-2:a3b94b6194514edc,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/offcanvas.js.map,offcanvas.js.map,,,0,TRUE,,active
course-2:280ad4b0eef2069d,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/popover.js,popover.js,,,0,TRUE,,active
course-2:fffdc55c83615c29,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/popover.js.map,popover.js.map,,,0,TRUE,,active
course-2:1e2d7044c8f08b11,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/scrollspy.js,scrollspy.js,,,0,TRUE,,active
course-2:e524bb9f6f5ea54c,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/scrollspy.js.map,scrollspy.js.map,,,0,TRUE,,active
course-2:f0a3398566cc3f82,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/tab.js,tab.js,,,0,TRUE,,active
course-2:3865cdeb5f255053,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/tab.js.map,tab.js.map,,,0,TRUE,,active
course-2:de4152b5340fce1f,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/toast.js,toast.js,,,0,TRUE,,active
course-2:01420418c2a4288e,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/toast.js.map,toast.js.map,,,0,TRUE,,active
course-2:4818d06e9041d66e,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/tooltip.js,tooltip.js,,,0,TRUE,,active
course-2:34bf301417d01520,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/dist/tooltip.js.map,tooltip.js.map,,,0,TRUE,,active
course-2:8aa8bd9f48d294ed,course-2,Курс 2,folder,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/dom,dom,,,0,TRUE,,active
course-2:2ca6beb59e7ab368,course-2,Курс 2,folder,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/util,util,,,0,TRUE,,active
course-2:ef7fc8cdfc5b8022,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/alert.js,alert.js,,,0,TRUE,,active
course-2:5f4349f0abca2dbe,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/base-component.js,base-component.js,,,0,TRUE,,active
course-2:0238ce9062201a82,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/button.js,button.js,,,0,TRUE,,active
course-2:523c4ec28bfe8a37,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/carousel.js,carousel.js,,,0,TRUE,,active
course-2:57e4aaa9f3b9901a,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/collapse.js,collapse.js,,,0,TRUE,,active
course-2:ca1c278cdf5a71ed,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/dropdown.js,dropdown.js,,,0,TRUE,,active
course-2:d6e641dcbf817ac2,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/modal.js,modal.js,,,0,TRUE,,active
course-2:e9925623bf03ce62,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/offcanvas.js,offcanvas.js,,,0,TRUE,,active
course-2:29d09c7e5efca4ff,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/popover.js,popover.js,,,0,TRUE,,active
course-2:fa122a5f941359ea,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/scrollspy.js,scrollspy.js,,,0,TRUE,,active
course-2:7b6e047b4f7db3ea,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/tab.js,tab.js,,,0,TRUE,,active
course-2:969af78a1e6eb358,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/toast.js,toast.js,,,0,TRUE,,active
course-2:9cf1133b31656cfc,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/js/src/tooltip.js,tooltip.js,,,0,TRUE,,active
course-2:cc51f4bf89da6d86,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_floating-labels.scss,_floating-labels.scss,,,0,TRUE,,active
course-2:a8252df090ee7b29,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_form-check.scss,_form-check.scss,,,0,TRUE,,active
course-2:895d023ac56c02d3,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_form-control.scss,_form-control.scss,,,0,TRUE,,active
course-2:393189b58a211358,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_form-range.scss,_form-range.scss,,,0,TRUE,,active
course-2:bd848e64404c9ab1,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_form-select.scss,_form-select.scss,,,0,TRUE,,active
course-2:c0fd8861b439c8b9,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_form-text.scss,_form-text.scss,,,0,TRUE,,active
course-2:2b64775a70fab7a5,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_input-group.scss,_input-group.scss,,,0,TRUE,,active
course-2:1ee067fd2f9cc42e,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_labels.scss,_labels.scss,,,0,TRUE,,active
course-2:c30fd0591b68111e,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/forms/_validation.scss,_validation.scss,,,0,TRUE,,active
course-2:2bc41b3ec60569e2,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_clearfix.scss,_clearfix.scss,,,0,TRUE,,active
course-2:a66b673760f2c29f,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_color-bg.scss,_color-bg.scss,,,0,TRUE,,active
course-2:4de63e08525f5531,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_colored-links.scss,_colored-links.scss,,,0,TRUE,,active
course-2:f30d3603fa4da120,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_focus-ring.scss,_focus-ring.scss,,,0,TRUE,,active
course-2:6cdb2ad090192896,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_icon-link.scss,_icon-link.scss,,,0,TRUE,,active
course-2:0f9fcfb950126c27,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_position.scss,_position.scss,,,0,TRUE,,active
course-2:db1b273d58873478,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_ratio.scss,_ratio.scss,,,0,TRUE,,active
course-2:184b6591992bb7eb,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_stacks.scss,_stacks.scss,,,0,TRUE,,active
course-2:191d22377ffbf735,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_stretched-link.scss,_stretched-link.scss,,,0,TRUE,,active
course-2:14989285c55bd46b,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_text-truncation.scss,_text-truncation.scss,,,0,TRUE,,active
course-2:99bd39f4a272d0f0,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_visually-hidden.scss,_visually-hidden.scss,,,0,TRUE,,active
course-2:c955ae61d3610644,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/helpers/_vr.scss,_vr.scss,,,0,TRUE,,active
course-2:bf701d31def01703,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_alert.scss,_alert.scss,,,0,TRUE,,active
course-2:727590938fb44166,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_backdrop.scss,_backdrop.scss,,,0,TRUE,,active
course-2:ae5f3e288265a98e,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_banner.scss,_banner.scss,,,0,TRUE,,active
course-2:f1d278f1d18f3cfd,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_border-radius.scss,_border-radius.scss,,,0,TRUE,,active
course-2:31bb93643f82fccd,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_box-shadow.scss,_box-shadow.scss,,,0,TRUE,,active
course-2:eeb87247ccdfd2be,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_breakpoints.scss,_breakpoints.scss,,,0,TRUE,,active
course-2:07d3b48a0cf609c0,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_buttons.scss,_buttons.scss,,,0,TRUE,,active
course-2:60d9ab41846c096e,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_caret.scss,_caret.scss,,,0,TRUE,,active
course-2:51dda760f81e5dc5,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_clearfix.scss,_clearfix.scss,,,0,TRUE,,active
course-2:765144c8f1ce0cd5,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_color-mode.scss,_color-mode.scss,,,0,TRUE,,active
course-2:6699e472ae0ae756,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_color-scheme.scss,_color-scheme.scss,,,0,TRUE,,active
course-2:27f1232e4c951b9e,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_container.scss,_container.scss,,,0,TRUE,,active
course-2:a4e44261235a8827,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_deprecate.scss,_deprecate.scss,,,0,TRUE,,active
course-2:d97c470d2c6ef98e,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_forms.scss,_forms.scss,,,0,TRUE,,active
course-2:0aee3f5a243974dc,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_gradients.scss,_gradients.scss,,,0,TRUE,,active
course-2:cde6261a7be62508,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_grid.scss,_grid.scss,,,0,TRUE,,active
course-2:4ea91b3c06901dc2,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_image.scss,_image.scss,,,0,TRUE,,active
course-2:3bea1e32205f9742,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_list-group.scss,_list-group.scss,,,0,TRUE,,active
course-2:78c0a756cf2d66ab,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_lists.scss,_lists.scss,,,0,TRUE,,active
course-2:793530506eef1bc2,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_pagination.scss,_pagination.scss,,,0,TRUE,,active
course-2:679dee015dc7cf2a,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_reset-text.scss,_reset-text.scss,,,0,TRUE,,active
course-2:70fb439a6d2512f1,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_resize.scss,_resize.scss,,,0,TRUE,,active
course-2:150c9a31dbff8531,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_table-variants.scss,_table-variants.scss,,,0,TRUE,,active
course-2:806e4eb9aa132202,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_text-truncate.scss,_text-truncate.scss,,,0,TRUE,,active
course-2:f0dcfa4dcb4fa057,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_transition.scss,_transition.scss,,,0,TRUE,,active
course-2:8b692cdab8fa8065,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_utilities.scss,_utilities.scss,,,0,TRUE,,active
course-2:7ce3848349cf8326,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/mixins/_visually-hidden.scss,_visually-hidden.scss,,,0,TRUE,,active
course-2:cee991b69947b740,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/utilities/_api.scss,_api.scss,,,0,TRUE,,active
course-2:5d24bdda2d0f5bd5,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/Laba_4_dop/node_modules/bootstrap/scss/vendor/_rfs.scss,_rfs.scss,,,0,TRUE,,active
course-2:722e3a0d0ca767fe,course-2,Курс 2,folder,2 course/4 sem/XML/Лабы 2023-2024 год/lab6/lab3/node_modules/@popperjs/core/dist,dist,,,0,TRUE,,active
course-2:2dce9d8db43cb446,course-2,Курс 2,folder,2 course/4 sem/XML/Лабы 2023-2024 год/lab6/lab3/node_modules/@popperjs/core/lib,lib,,,0,TRUE,,active
course-2:97e63b3b66fa814d,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/lab6/lab3/node_modules/@popperjs/core/LICENSE.md,LICENSE.md,,,0,TRUE,,active
course-2:581049576dabac43,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/lab6/lab3/node_modules/@popperjs/core/README.md,README.md,,,0,TRUE,,active
course-2:ca7b686161191e28,course-2,Курс 2,file,2 course/4 sem/XML/Лабы 2023-2024 год/lab6/lab3/node_modules/@popperjs/core/index.d.ts,index.d.ts,,,0,TRUE,,active
